"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
24.9160946504785,2.21782611738954,0.279906662321481,7.92344883467725,2.31011842235221e-15,1.09301371528965e-14,"CTNNA2",TRUE
1877.78663177717,3.55652773087871,0.124278545986654,28.6173908991551,4.08271610679722e-180,2.07305914316904e-177,"ASPM",TRUE
3.03703796283314,-2.81120623696743,0.213222745297749,-13.1843637649529,1.07960951610225e-39,1.4896402402485e-38,"ACSM2B",TRUE
1567.04530038995,-1.79512315941992,0.0759562047685771,-23.6336605401663,1.738052832799e-123,2.48391921402665e-121,"PLPP1",TRUE
2065.95037059968,2.94272303741059,0.225567648375029,13.0458559044692,6.70991897877653e-39,9.02181006616806e-38,"SYT1",TRUE
925.868218757364,1.65667075091803,0.0916227529885014,18.0814338893085,4.46323299950953e-73,1.80199379100871e-71,"ROGDI",TRUE
8.19382273446352,1.82212796631281,0.274450431546342,6.63918783456217,3.15416242369435e-11,1.15848566255339e-10,"ATP2B3",TRUE
1811.36749525521,2.40722156420172,0.16846513700346,14.289137841928,2.55756094891558e-46,4.4599729517251e-45,"FGFR3",TRUE
1349.56379090882,2.623399806528,0.125343356873936,20.9297075804863,2.87253080198565e-97,2.23384557502163e-95,"PRR11",TRUE
1.84797989872135,-2.03876809363428,0.19957913563245,-10.2153368245312,1.69290166625361e-24,1.25801714730554e-23,"STON1-GTF2A1L",TRUE
108.938659200203,-3.37516476888388,0.113014828576149,-29.8647957211181,5.64108649060826e-196,4.59376024405005e-193,"PYGM",TRUE
1.50275679055945,2.79661096688944,0.769526020898283,3.63419935251169,0.000278845201671391,0.000564888941757204,"PAGE1",TRUE
1902.35613387671,3.82168123248497,0.162648495318986,23.4965667834178,4.42206684617366e-122,6.11719247054023e-120,"PITX1",TRUE
1.09616711952187,1.82907339746074,0.408722293238947,4.47510064343719,7.6375327961363e-06,1.82998898285262e-05,"TRPC7",TRUE
2628.35358175957,-1.93763713216792,0.0830898000888375,-23.3197953310303,2.79228314063714e-120,3.66306809574161e-118,"ADGRF5",TRUE
926.59337658043,-2.33865690256682,0.109277845378579,-21.4010158643304,1.30728574574106e-101,1.12619666239889e-99,"ABCC9",TRUE
178.281951143996,2.40577928311232,0.216598557137683,11.1070882230442,1.15876589025266e-28,1.03373988886534e-27,"GAL",TRUE
4335.2264051354,-2.46795998347628,0.144449539039137,-17.0852742064314,1.91043029981182e-65,6.02294899487788e-64,"TGFBR3",TRUE
35.4535022927499,1.82021884570529,0.156437304368364,11.6354526374298,2.72142612949057e-31,2.71388058569346e-30,"PLA2G10",TRUE
356.753797069245,1.93979439331537,0.188979160395382,10.2645941978837,1.01747855104912e-24,7.63993985095336e-24,"HES2",TRUE
37.307146345597,3.6316180991015,0.172225907192982,21.0863635923962,1.06111463630613e-98,8.60859167349105e-97,"SCT",TRUE
133.893439953135,-1.63541873216688,0.128637172379585,-12.713422581624,4.98058750146325e-37,6.28728156078251e-36,"SPTB",TRUE
1.13772668327821,2.42437827255537,0.56119014580635,4.32006565096022,1.55982788697219e-05,3.6117044850708e-05,"CHAT",TRUE
